java.lang.ref.Reference$ReferenceHandler.run;java.lang.ref.Reference.processPendingReferences;java.lang.ref.Reference.waitForReferencePendingList,0.0000
java_shootout_benchmarks.mandelbrot.mandelbrot.main;java.lang.invoke.MethodHandleNatives.linkCallSite;java.lang.invoke.MethodHandleNatives.linkCallSiteImpl;java.lang.invoke.CallSite.makeSite;java.lang.invoke.BootstrapMethodInvoker.invoke;java.lang.invoke.Invokers$Holder.invokeExact_MT;java.lang.invoke.DelegatingMethodHandle$Holder.delegate;java.lang.invoke.DirectMethodHandle$Holder.invokeStatic;java.lang.invoke.StringConcatFactory.makeConcatWithConstants;java.lang.invoke.StringConcatFactory.generateMHInlineCopy;java.lang.invoke.StringConcatFactory.prepender;java.lang.invoke.MethodHandles.insertArguments;java.lang.invoke.BoundMethodHandle.bindArgumentL;java.lang.invoke.LambdaFormEditor.bindArgumentL;java.lang.invoke.LambdaFormEditor.bindArgumentType;java.lang.invoke.MethodType.dropParameterTypes;java.lang.invoke.MethodType.makeImpl;java.lang.invoke.MethodTypeForm.findForm;java.lang.invoke.MethodTypeForm.canonicalize;java.lang.invoke.MethodType.makeImpl;java.lang.invoke.MethodTypeForm.findForm;java.lang.invoke.MethodTypeForm.<init>;sun.invoke.util.Wrapper.forPrimitiveType;sun.invoke.util.Wrapper.findPrimitiveType;sun.invoke.util.Wrapper.hashPrim,2.3125
